SiteID,ProjectCode,TesterID,Lot Name,Login Mode,Date,Time,Input,Pass,Fail,Error#,Socket Usage,Socket Usage#
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:41:54,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:42:53,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:43:57,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:44:56,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:45:58,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:46:56,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:47:55,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:48:58,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:49:55,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:50:57,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:51:55,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:52:53,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:53:58,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:54:53,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:55:57,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:56:54,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:57:58,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:58:56,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,01:59:56,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:00:53,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:02:04,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:02:56,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:03:54,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:04:56,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:05:54,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:06:53,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:07:57,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:08:57,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:09:53,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:10:55,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:11:53,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:12:57,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:13:53,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:14:55,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:15:57,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:16:56,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:17:53,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:18:55,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:19:54,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:20:57,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:21:54,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:22:58,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:23:55,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:24:57,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:25:54,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:26:53,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:27:56,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:28:56,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:29:54,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:30:58,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:31:54,0,0,0,0,0,0
NSTD,KK13,L02-ER-16_05J7,LOTNAME,OPERATOR,23/02/2020,02:32:56,0,0,0,0,0,0
